51565320	906782077	1	20190616
51565320	889798190	1	20190619
51565320	347721421	1	20190617
51565320	874490354	3	20190617
51565320	874490354	1	20190617
51565320	1070850833	1	20190619
51565320	1070850833	3	20190619
51565320	906782077	1	20190618
51565320	325328809	3	20190617
51565320	325328809	2	20190618
51565320	318053043	3	20190619
51565320	325328809	1	20190617
51565320	318053043	1	20190619
51565320	965281063	3	20190618
51565320	965281063	1	20190618
66564264	836577736	1	20190614
66564264	225239202	1	20190613
66564264	649049052	1	20190614
66564264	721488286	1	20190614
66564264	1217209579	1	20190610
66564264	1230225746	1	20190613
66564264	1230225746	1	20190614
66564264	1230225746	3	20190613
66564264	1217209579	1	20190613
66564264	1230225746	1	20190613
68566492	1111884716	1	20190616
68566492	1042254700	3	20190615
68566492	1042254700	1	20190615
68566492	1042254700	1	20190616
68566492	978400395	4	20190616
68566492	1042254700	4	20190616
68566492	978400395	3	20190616
68566492	978400395	1	20190616
68566492	848378479	3	20190618
68566492	848378479	1	20190618
68566492	1207355968	4	20190616
68566492	1207355968	3	20190615
68566492	848378479	4	20190618
68566492	1207355968	1	20190615
68566492	993644093	1	20190616
68566492	988314015	1	20190615
68566492	988314015	3	20190615
68566492	337015161	1	20190616
68566492	988314015	4	20190616
68566492	920692647	3	20190616
68566492	920692647	1	20190616
68566492	920692647	4	20190616
68566492	876568149	1	20190613
68566492	993106413	4	20190616
68566492	1070794492	3	20190616
68566492	689620040	4	20190616
68566492	689620040	1	20190615
68566492	993106413	3	20190615
68566492	609902267	1	20190616
68566492	1070794492	4	20190616
68566492	1070794492	1	20190616
68566492	609902267	4	20190616
68566492	689620040	3	20190615
68566492	993106413	1	20190615
68566492	609902267	3	20190616
68566492	871018423	1	20190616
68566492	862251181	3	20190615
68566492	862251181	4	20190616
68566492	862251181	1	20190615
68566492	939703214	3	20190615
68566492	939703214	4	20190616
68566492	939703214	1	20190615
68566492	876654328	3	20190616
68566492	901052440	1	20190616
68566492	876654328	1	20190616
68566492	876654328	4	20190618
68566492	1109408789	1	20190616
68566492	224925403	1	20190615
68566492	422511024	1	20190616
68566492	230023038	1	20190615
68566492	871291712	1	20190616
68566492	851980058	1	20190615
68566492	1198608815	1	20190615
68566492	227984099	4	20190616
68566492	227984099	3	20190616
68566492	227984099	1	20190616
68566492	384173778	3	20190616
68566492	384173778	4	20190616
68566492	384173778	1	20190616
68566492	1154939853	3	20190615
68566492	227706770	3	20190616
68566492	271323779	1	20190616
68566492	227706770	1	20190616
68566492	981872467	1	20190615
68566492	981872467	3	20190615
68566492	1154939853	4	20190616
68566492	1154939853	1	20190615
68566492	981872467	4	20190616
68566492	227706770	4	20190616
68566492	648415577	3	20190616
68566492	648415577	1	20190616
68566492	648415577	4	20190616
68566492	915049747	1	20190616
68566492	915049747	3	20190616
68566492	915049747	4	20190616
68566492	709365533	4	20190618
68566492	709365533	4	20190616
68566492	709365533	3	20190616
68566492	709365533	3	20190618
68566492	709365533	1	20190616
68566492	709365533	1	20190618
68566492	235527755	1	20190616
68566492	466057575	3	20190618
68566492	466057575	4	20190616
68566492	466057575	1	20190618
68566492	466057575	1	20190616
68566492	466057575	3	20190616
68566492	920159497	3	20190616
68566492	1108234009	1	20190615
68566492	920159497	1	20190616
68566492	920159497	4	20190616
68566492	860751603	1	20190618
68566492	868659342	1	20190616
68566492	1125027043	1	20190615
68566492	719659105	1	20190616
68566492	718894537	3	20190616
68566492	718894537	1	20190616
68566492	718894537	4	20190616
31795884	327695043	1	20190611
86333817	1122759191	1	20190618
86333817	1122759191	1	20190615
86333817	1122759191	4	20190616
86333817	1122759191	3	20190615
86333817	699474686	1	20190615
86333817	699474686	3	20190615
91261757	837084166	1	20190616
91261757	343371225	1	20190619
91261757	229502458	3	20190616
91261757	229502458	4	20190616
91261757	229502458	1	20190616
122292410	227665146	1	20190615
122292410	244905120	1	20190616
92605440	277623790	1	20190614
92605440	230023038	1	20190614
92605440	1160003664	1	20190616
46774966	1054049385	1	20190614
46774966	1054049385	3	20190614
46774966	1045784214	1	20190617
46774966	572111714	4	20190617
46774966	572111714	1	20190617
46774966	572111714	3	20190617
46774966	229554897	1	20190614
46774966	280225139	1	20190614
46774966	338567114	1	20190614
46774966	231425147	1	20190619
46774966	715875166	4	20190617
46774966	715875166	3	20190617
46774966	715875166	1	20190617
46774966	686611457	1	20190616
46774966	324218260	1	20190614
33963747	913443188	1	20190618
33963747	854247160	1	20190618
37782599	514275751	1	20190613
37782599	337907048	1	20190610
37782599	1015711032	1	20190610
37782599	1108466304	1	20190611
37782599	1015711032	1	20190610
37782599	224716356	1	20190616
37782599	224716356	1	20190613
37782599	1205841310	1	20190610
37782599	1015711032	1	20190610
37782599	329184081	1	20190611
37782599	464521034	1	20190614
37782599	279643078	1	20190611
37782599	328877374	1	20190611
37782599	328877374	1	20190610
37782599	713964001	1	20190613
37782599	713964001	1	20190611
37782599	279643078	1	20190613
37782599	508596958	1	20190611
37782599	1015711032	1	20190610
37782599	273697354	1	20190613
37782599	328877374	1	20190610
37782599	328877374	3	20190610
37782599	916800974	1	20190610
37782599	916800974	1	20190613
37782599	520915492	1	20190616
37782599	520915492	1	20190611
37782599	520915492	1	20190613
37782599	345870616	1	20190616
37782599	300557673	1	20190610
37782599	268666708	1	20190614
37782599	563606759	1	20190616
26779060	855731027	3	20190613
26779060	935080488	3	20190616
26779060	855731027	1	20190615
26779060	855731027	2	20190615
26779060	855731027	1	20190613
26779060	855731027	1	20190614
26779060	935080488	2	20190616
26779060	935080488	1	20190616
26779060	1139634795	1	20190616
26779060	719987849	1	20190615
26779060	647857925	1	20190616
67431504	1008632993	1	20190618
67431504	230018572	1	20190618
67431504	230018572	3	20190618
67431504	989155671	1	20190618
67431504	227546574	3	20190618
67431504	227546574	1	20190618
67431504	989155671	3	20190618
67431504	1003990914	1	20190618
67431504	1003990914	3	20190618
67431504	1111946677	1	20190618
67431504	714677320	1	20190618
67431504	244786253	3	20190618
67431504	244786253	1	20190618
67431504	1146663794	1	20190618
49374233	1145667523	3	20190617
49374233	1145667523	1	20190617
49374233	866287441	1	20190617
49374233	866287441	3	20190617
49374233	688106371	1	20190617
49374233	866287441	4	20190618
49374233	876045151	1	20190617
49374233	814762984	1	20190611
49374233	814762984	2	20190611
49374233	814762984	3	20190611
81771351	1016802280	1	20190619
49276460	941127781	2	20190617
49276460	941127781	1	20190617
49276460	573356128	1	20190617
49276460	1171640443	4	20190617
49276460	1171640443	3	20190617
49276460	1171640443	1	20190617
49276460	1171640443	1	20190618
49276460	995700320	1	20190617
49276460	995700320	3	20190617
49276460	995700320	4	20190617
49276460	717796686	1	20190617
49276460	1072096790	1	20190617
49276460	1193076899	1	20190617
49276460	1085235705	1	20190617
49276460	1108129634	1	20190617
49276460	989515633	1	20190617
25328852	287737803	1	20190616
25328852	686101342	1	20190615
77259053	709265495	1	20190618
77259053	349620226	1	20190618
77259053	349620226	2	20190618
77259053	349620226	3	20190618
77259053	349620226	1	20190618
77259053	608358297	1	20190618
77259053	1219587273	1	20190618
57812305	711989874	1	20190619
102475835	1213790579	1	20190617
102475835	250754041	1	20190617
102475835	923349278	1	20190617
102475835	243521894	3	20190617
102475835	243521894	1	20190617
102475835	243521894	1	20190618
102475835	858746722	1	20190617
102475835	462378014	1	20190617
102475835	1213790579	1	20190617
102475835	383691309	1	20190617
102475835	1187178932	1	20190617
102475835	573717828	1	20190618
102475835	287500743	1	20190618
102475835	1202626211	1	20190617
102475835	1167475617	1	20190617
102475835	321526611	1	20190617
102475835	968273547	1	20190617
102475835	1224265938	1	20190618
102475835	344937033	1	20190618
102475835	383108270	1	20190617
102475835	383108270	4	20190618
102475835	383108270	3	20190616
102475835	383108270	1	20190616
131667753	649226218	1	20190616
131667753	1050124469	1	20190616
131667753	1050124469	1	20190616
131667753	862287437	1	20190613
131667753	1090519665	1	20190617
131667753	1090519665	1	20190618
131207435	1011805034	3	20190613
131207435	1011805034	2	20190617
131207435	1011805034	1	20190614
131207435	1011805034	4	20190618
131207435	1011805034	1	20190617
131207435	1011805034	3	20190617
25553093	883830547	2	20190610
25553093	883830547	1	20190610
25553093	1082580099	1	20190610
25553093	951707773	1	20190610
25553093	1082580099	1	20190610
25553093	1040402227	1	20190610
25553093	294301426	1	20190610
25553093	1076100188	1	20190618
25553093	1037325108	3	20190610
25553093	1037325108	1	20190610
25553093	1037325108	4	20190610
25553093	922215106	1	20190610
25553093	268690104	2	20190610
25553093	268690104	1	20190610
25553093	650069157	1	20190610
25553093	344346695	1	20190610
25553093	870700985	1	20190610
25553093	1064045953	1	20190610
64811281	917549351	1	20190618
64811281	917549351	3	20190618
64811281	979356559	1	20190618
64811281	228418545	1	20190618
64811281	277436585	3	20190618
64811281	228418545	3	20190618
64811281	277436585	1	20190618
64811281	562373445	1	20190618
64811281	562373445	3	20190618
64811281	473478629	1	20190618
64811281	1128597163	1	20190613
64811281	998676251	1	20190618
64811281	469277013	1	20190618
64811281	688184429	1	20190613
64811281	716645857	1	20190618
64811281	933448660	1	20190618
64811281	277436585	3	20190613
64811281	723212228	1	20190618
64811281	277436585	1	20190613
64811281	339056223	1	20190613
64811281	349700200	1	20190618
64811281	280769359	1	20190613
73217065	689620040	1	20190614
67969347	875561146	1	20190614
67969347	1194180750	4	20190616
67969347	227721470	1	20190614
67969347	227721470	4	20190616
67969347	227721470	3	20190614
16699043	272260565	1	20190618
16699043	272260565	1	20190617
16699043	272260565	3	20190617
16699043	904382487	1	20190611
16699043	1015711032	1	20190617
16699043	417585619	1	20190617
16699043	417585619	3	20190617
16699043	1015711032	1	20190617
16699043	344426958	2	20190611
16699043	344426958	1	20190611
109231655	227932673	1	20190616
109231655	227932673	1	20190618
109231655	227932673	3	20190618
109231655	227932673	2	20190616
109231655	1053529072	1	20190616
109231655	1053529072	1	20190618
109231655	710263567	1	20190618
109231655	272146070	1	20190616
109231655	269969487	1	20190611
109231655	1129725197	1	20190616
109231655	316541868	1	20190616
109231655	316541868	1	20190616
109231655	227781861	1	20190618
109231655	317367881	1	20190611
109231655	465813051	1	20190618
109231655	1201084351	1	20190618
109231655	316541868	1	20190616
109231655	872932453	1	20190618
109231655	872932453	2	20190618
109231655	313251409	1	20190618
109231655	872932453	1	20190618
109231655	935080488	4	20190618
109231655	935080488	1	20190618
109231655	935080488	3	20190618
109231655	836905110	1	20190616
109231655	836905110	2	20190616
73942747	909458033	1	20190619
73942747	909458033	3	20190619
73942747	909458033	1	20190619
73942747	1109550759	3	20190619
73942747	909458033	3	20190619
73942747	1109550759	1	20190619
73942747	1220280643	1	20190619
73942747	327789640	1	20190619
73942747	327789640	3	20190619
73942747	909458033	1	20190619
73942747	288648778	3	20190619
73942747	288648778	1	20190619
99103377	988917058	1	20190617
123812422	905775619	1	20190616
123812422	998676251	1	20190616
123812422	420031226	1	20190613
123812422	522759666	1	20190611
123812422	916343013	1	20190616
123812422	1187492558	4	20190616
123812422	1187492558	3	20190616
123812422	1131930429	4	20190616
123812422	1131930429	1	20190619
123812422	1131930429	1	20190616
123812422	1131930429	3	20190616
123812422	1131930429	1	20190610
123812422	907746954	1	20190616
123812422	273825085	3	20190619
123812422	273825085	1	20190619
123812422	224941813	1	20190615
123812422	957609585	1	20190619
123812422	1239558822	1	20190610
123812422	864697146	1	20190611
123812422	903826688	3	20190619
123812422	903826688	1	20190619
123812422	712733218	1	20190611
123812422	1246681154	1	20190619
123812422	1105185755	1	20190616
123812422	1030233242	1	20190619
123812422	1030233242	1	20190616
123812422	1237463751	1	20190610
123812422	574492759	1	20190610
123812422	1125010627	1	20190610
123812422	1083118612	1	20190610
123812422	1145744802	1	20190616
123812422	905775619	1	20190610
123812422	907746954	1	20190610
123812422	907746954	1	20190616
123812422	907746954	3	20190610
123812422	322757047	1	20190610
123812422	905775619	3	20190610
123812422	322757047	1	20190616
123812422	865872866	1	20190616
123812422	339720188	1	20190615
123812422	863914921	1	20190610
123812422	280252933	1	20190610
123812422	1137922554	1	20190616
123812422	1187492558	1	20190616
123812422	1187492558	3	20190610
123812422	1187492558	1	20190610
123812422	1108470848	1	20190616
123812422	1108470848	3	20190616
123812422	1152703682	1	20190616
123812422	855720477	1	20190616
123812422	349109499	1	20190611
123812422	1119640094	1	20190613
123812422	1215284336	4	20190619
123812422	1215284336	1	20190619
123812422	1215284336	3	20190619
123812422	1119640094	1	20190613
123812422	697089224	1	20190611
123812422	697089224	1	20190613
123812422	1247611249	1	20190616
123812422	1137922554	1	20190616
123812422	1145891190	1	20190616
123812422	874518279	1	20190615
123812422	1152703682	2	20190614
123812422	1152703682	1	20190614
123812422	1202429914	1	20190610
123812422	310715035	1	20190610
123812422	690957734	1	20190610
123812422	1231862734	1	20190610
123812422	696029642	1	20190619
123812422	696029642	1	20190616
123812422	696029642	3	20190616
123812422	696029642	4	20190617
123812422	696029642	1	20190617
123812422	857229312	1	20190616
123812422	909900134	1	20190617
123812422	909900134	1	20190616
123812422	1119640094	1	20190616
123812422	909900134	3	20190616
123812422	1119640094	3	20190616
123812422	1119640094	4	20190616
123812422	1119640094	1	20190619
123812422	1184664230	1	20190610
123812422	1184664230	3	20190610
123812422	1184664230	1	20190616
123812422	1184664230	4	20190610
123812422	328511235	1	20190616
123812422	1184664230	1	20190611
123812422	711278641	1	20190613
123812422	1105306537	1	20190610
123812422	1145865227	3	20190619
123812422	1145865227	4	20190619
123812422	1145865227	1	20190619
123812422	878682755	4	20190616
123812422	878682755	1	20190611
123812422	878682755	3	20190616
123812422	878682755	1	20190616
123812422	1112684434	1	20190616
123812422	1112684434	4	20190616
123812422	1112684434	1	20190619
123812422	1112684434	3	20190616
123812422	969626665	3	20190619
123812422	1246005071	1	20190613
123812422	1246005071	1	20190616
123812422	1237906506	1	20190610
123812422	1246005071	1	20190611
123812422	969626665	4	20190619
123812422	969626665	1	20190619
123812422	1131930429	1	20190616
49541575	706272583	1	20190618
49541575	283016572	1	20190618
49541575	338400658	1	20190618
49541575	234625067	2	20190618
49541575	234625067	1	20190618
67052839	232710548	1	20190617
67052839	1055412405	1	20190617
67052839	220385610	1	20190617
17550633	320631505	1	20190611
17550633	419899470	1	20190619
115522431	865182816	1	20190615
115522431	1174193122	1	20190615
115522431	690682292	3	20190615
115522431	690682292	1	20190615
115522431	1139355178	1	20190615
115522431	850686101	1	20190615
48795934	234825481	3	20190615
48795934	234825481	1	20190615
48795934	234825481	4	20190616
51774896	650129072	1	20190615
51774896	703082829	1	20190615
51774896	1142768121	1	20190615
51774896	290888087	1	20190617
51774896	228392347	1	20190615
51774896	228392347	4	20190616
51774896	228392347	3	20190615
51774896	719545255	1	20190615
51774896	856213107	2	20190616
51774896	856213107	1	20190616
51774896	568493199	1	20190615
51774896	610773742	1	20190615
51774896	297463135	1	20190617
51774896	1065216766	3	20190615
51774896	1065216766	1	20190615
51774896	990170099	4	20190616
51774896	990170099	3	20190615
51774896	990170099	1	20190615
43666570	342442598	1	20190615
43666570	457687665	1	20190615
43666570	342782545	1	20190615
43666570	457587633	1	20190615
43666570	720181117	1	20190615
43666570	314139001	1	20190619
43666570	1129436284	1	20190614
43666570	344869244	1	20190615
43666570	722182303	1	20190615
43666570	966069195	1	20190619
43666570	470245096	1	20190619
43666570	470245096	2	20190619
59204992	246253636	1	20190616
59204992	246506647	1	20190616
59204992	910605317	1	20190615
59204992	344283718	1	20190611
59204992	855495710	3	20190619
59204992	855495710	1	20190616
59204992	344283718	3	20190611
59204992	344283718	1	20190616
59204992	855495710	1	20190619
59204992	344283718	4	20190616
59204992	927188058	1	20190613
59204992	280225139	1	20190612
59204992	949362824	1	20190619
59204992	837023552	3	20190613
59204992	837023552	1	20190613
59204992	246243615	1	20190616
59204992	248712029	1	20190616
59204992	248712029	1	20190613
59204992	248712029	3	20190613
59204992	248712029	4	20190616
59204992	858262131	1	20190619
59204992	846735652	1	20190612
59204992	846735652	3	20190612
59204992	1003313800	3	20190612
59204992	1003313800	1	20190617
59204992	1003313800	1	20190612
72648027	933164118	1	20190611
72648027	993635068	1	20190610
72648027	875287151	1	20190614
72648027	932247142	1	20190618
72648027	979020578	1	20190615
72648027	1244502935	3	20190614
72648027	1244502935	1	20190614
72648027	1244502935	1	20190615
72648027	722767391	1	20190614
72648027	722767391	1	20190615
72648027	851266553	1	20190614
72648027	851266553	3	20190614
72648027	1182364365	1	20190615
72648027	903544104	2	20190610
72648027	1012724190	2	20190610
72648027	713402388	1	20190615
72648027	982222995	1	20190610
72648027	1020079842	2	20190610
72648027	931879079	1	20190614
65095354	1046259349	1	20190619
65095354	1046259349	1	20190618
65095354	1046259349	3	20190618
65095354	1007512388	1	20190619
65095354	1191643269	1	20190618
65095354	1191643269	3	20190618
65095354	1071015690	1	20190619
69611194	866646268	3	20190617
69611194	866646268	1	20190617
69611194	866646268	2	20190618
69611194	866646268	3	20190618
69611194	866646268	1	20190618
69611194	866646268	4	20190618
69611194	1211447458	2	20190613
69611194	1211447458	1	20190613
69611194	566448129	4	20190618
69611194	566448129	1	20190618
69611194	566448129	2	20190618
69611194	566448129	3	20190618
69611194	566448129	3	20190617
69611194	566448129	1	20190617
69611194	648792829	1	20190617
69611194	648792829	2	20190617
69611194	648792829	1	20190618
109300461	989290026	1	20190614
109300461	989290026	2	20190614
109300461	573051638	1	20190614
90941433	853600185	1	20190612
90941433	1205938616	1	20190612
90941433	853504228	1	20190612
90941433	699055243	1	20190612
90941433	224676827	3	20190612
90941433	224676827	1	20190612
90941433	289839074	1	20190612
90941433	289839074	4	20190612
90941433	289839074	3	20190612
90941433	242877066	4	20190612
90941433	242877066	1	20190612
90941433	242877066	3	20190612
90941433	922521361	1	20190612
90941433	692741159	1	20190612
90941433	227678953	1	20190612
90941433	227678953	3	20190612
84380341	931989667	1	20190617
84380341	846148685	1	20190616
84380341	716383003	1	20190614
84380341	689592386	3	20190614
84380341	689592386	1	20190614
84380341	689592386	1	20190618
84380341	1228012452	1	20190610
73494833	1194398641	1	20190615
73494833	1194398641	3	20190615
73494833	991498511	1	20190615
73494833	991498511	3	20190615
73494833	991498511	1	20190615
73494833	695700042	1	20190619
73494833	948558532	3	20190617
73494833	948558532	1	20190617
73494833	282984072	1	20190619
73494833	731599891	1	20190617
73494833	846522450	1	20190617
73494833	846522450	3	20190617
73494833	648000272	1	20190619
115774421	1166605549	1	20190619
115774421	1166605549	3	20190619
115774421	934523267	1	20190619
115774421	1032617612	1	20190616
115774421	1032617612	3	20190616
115774421	272234583	1	20190615
115774421	271782862	1	20190616
115774421	271782862	3	20190616
115774421	1166605549	1	20190616
115774421	1166605549	3	20190615
115774421	1166605549	1	20190619
115774421	1166605549	1	20190615
115774421	227754104	1	20190619
115774421	714521030	1	20190616
115774421	714521030	1	20190615
115774421	714521030	3	20190615
115774421	227647973	1	20190619
115774421	1166605549	1	20190616
115774421	1166605549	1	20190618
115774421	1166605549	3	20190618
115774421	1166605549	3	20190616
115774421	507583417	1	20190616
115774421	976016015	1	20190615
115774421	973792823	3	20190619
115774421	973792823	1	20190619
115774421	1020636144	3	20190619
115774421	976324479	1	20190619
115774421	1020636144	1	20190619
124905476	228938805	4	20190616
124905476	228938805	3	20190616
124905476	228938805	1	20190616
124905476	228938805	1	20190618
124905476	310973066	1	20190613
124905476	975415452	3	20190618
124905476	975415452	1	20190618
124905476	272146070	1	20190615
124905476	690682292	1	20190618
124905476	690682292	3	20190618
124905476	690682292	4	20190618
124905476	228382207	3	20190618
124905476	228382207	1	20190618
124905476	228382207	4	20190618
124905476	228938805	1	20190616
124905476	1045904538	1	20190615
124905476	280406529	1	20190615
124905476	248930187	1	20190615
27645873	847461378	3	20190618
27645873	847461378	1	20190619
27645873	847461378	2	20190618
27645873	847461378	4	20190619
27645873	847461378	1	20190618
27645873	943665864	2	20190618
27645873	943665864	4	20190619
27645873	943665864	1	20190618
27645873	943665864	3	20190619
